,customerRating,department,departmentId,inStoreAvailability,itemId,largeImage,manufacturer,mediumImage,name,numReviews,onlineAvailability,quantityLimit,salePrice,thumbnailImage,upc
0,4.0,DIGITAL COMMUNICATIO,3.0,True,5948591,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948591_sb.jpg,PhoneSuit,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948591_sa.jpg,"PhoneSuit - JOURNEY 3,500 mAh Portable Charger for Most Lightning-Equipped Apple® Devices - Gray/black",4.0,True,3.0,25.99,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948591_s.gif,851466002356.0
1,4.8,DIGITAL COMMUNICATIO,3.0,True,5948592,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948592_sb.jpg,PhoneSuit,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948592_sa.jpg,"PhoneSuit - JOURNEY 5,000 mAh Portable Charger for Most Lightning-Equipped Apple® Devices - Gray/black",13.0,True,3.0,32.99,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948592_s.gif,851466002462.0
2,4.4,DIGITAL COMMUNICATIO,3.0,True,5948593,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948593_sb.jpg,PhoneSuit,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948593_sa.jpg,"PhoneSuit - JOURNEY 10,000 mAh Portable Charger for Most Lightning-Equipped Apple® Devices - Gray/black",7.0,True,3.0,39.99,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948593_s.gif,851466002479.0
3,5.0,DIGITAL COMMUNICATIO,3.0,True,1817482,https://img.bbystatic.com/BestBuy_US/images/products/1817/1817482_sb.jpg,PhoneSuit,https://img.bbystatic.com/BestBuy_US/images/products/1817/1817482_sa.jpg,"PhoneSuit - Energy Core 10,000 mAh Portable Charger for Most USB-Enabled Devices - Gray",8.0,True,3.0,29.99,https://img.bbystatic.com/BestBuy_US/images/products/1817/1817482_s.gif,851466002387.0
4,,DIGITAL COMMUNICATIO,3.0,True,5948595,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948595_sb.jpg,PhoneSuit,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948595_sa.jpg,"PhoneSuit - Energy Core 5,000 mAh Portable Charger for Most USB-Enabled Devices - Gray",,True,3.0,17.99,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948595_s.gif,851466002554.0
5,,DIGITAL COMMUNICATIO,3.0,True,5948597,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948597_sb.jpg,PhoneSuit,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948597_sa.jpg,"PhoneSuit - Energy Core 15,000 mAh Portable Charger for Most USB-Enabled Devices - Gray/silver",,True,3.0,34.99,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948597_s.gif,851466002578.0
6,5.0,DIGITAL COMMUNICATIO,3.0,True,5948594,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948594_sb.jpg,PhoneSuit,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948594_sa.jpg,"PhoneSuit - JOURNEY 3,500 mAh Portable Charger for Most Lightning-Equipped Apple® Devices - Gray/black",2.0,True,3.0,30.99,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948594_s.gif,854338007213.0
7,,DIGITAL COMMUNICATIO,3.0,True,5948596,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948596_sb.jpg,PhoneSuit,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948596_sa.jpg,"PhoneSuit - Energy Core 20,000 mAh Portable Charger for Most USB-Enabled Devices - Silver/black",,True,3.0,39.99,https://img.bbystatic.com/BestBuy_US/images/products/5948/5948596_s.gif,854338007060.0
8,,DIGITAL COMMUNICATIO,3.0,True,6260816,https://img.bbystatic.com/BestBuy_US/images/products/6260/6260816_sb.jpg,Razer,https://img.bbystatic.com/BestBuy_US/images/products/6260/6260816_sa.jpg,Razer - Case for Razer Phone - Green,,True,3.0,29.99,https://img.bbystatic.com/BestBuy_US/images/products/6260/6260816_s.gif,814855025992.0
9,,WARRANTY,7.0,False,4309386,,,,2 - Year Performance Service Plan (Carry-In) Cell Phones,,False,,39.99,https://img.bbystatic.com/BestBuy_US/images/products/nonsku/default_hardlines_s.gif,400043093869.0
10,,VIDEO/COMPACT DISC,8.0,False,32230137,https://img.bbystatic.com/BestBuy_US/images/products/3223/32230137_sb.jpg,,https://img.bbystatic.com/BestBuy_US/images/products/3223/32230137_sa.jpg,Hang Ups [LP] - VINYL,,True,3.0,14.99,https://img.bbystatic.com/BestBuy_US/images/products/3223/32230137_s.gif,702795548469.0
11,4.2,DIGITAL COMMUNICATIO,3.0,True,5960805,https://img.bbystatic.com/BestBuy_US/images/products/5960/5960805_rb.jpg,Insignia™,https://img.bbystatic.com/BestBuy_US/images/products/5960/5960805_ra.jpg,Insignia™ - Phone Ring Stand Finger Grip/Kickstand for Mobile Phones - Rose gold,129.0,True,3.0,9.99,https://img.bbystatic.com/BestBuy_US/images/products/5960/5960805_r.gif,600603220296.0
12,4.2,DIGITAL COMMUNICATIO,3.0,True,5961000,https://img.bbystatic.com/BestBuy_US/images/products/5961/5961000_rb.jpg,Insignia™,https://img.bbystatic.com/BestBuy_US/images/products/5961/5961000_ra.jpg,Insignia™ - Phone Ring Stand Finger Grip/Kickstand for Mobile Phones - Silver,129.0,True,3.0,9.99,https://img.bbystatic.com/BestBuy_US/images/products/5961/5961000_r.gif,600603219979.0
13,4.6,DIGITAL COMMUNICATIO,3.0,True,5678328,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678328_sb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678328_sa.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Rain,17683.0,True,3.0,9.99,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678328_s.gif,815373024139.0
14,4.6,DIGITAL COMMUNICATIO,3.0,True,5678329,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678329_sb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678329_sa.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Pineapples,17683.0,True,3.0,9.99,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678329_s.gif,815373022074.0
15,4.6,DIGITAL COMMUNICATIO,3.0,True,5678333,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678333_sb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678333_sa.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Peace Tiffany,17683.0,True,3.0,9.99,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678333_s.gif,815373021343.0
16,4.6,DIGITAL COMMUNICATIO,3.0,True,5678336,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678336_sb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678336_sa.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Ceiling,17683.0,True,3.0,9.99,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678336_s.gif,859184004362.0
17,4.6,DIGITAL COMMUNICATIO,3.0,True,5678340,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678340_sb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678340_sa.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Gold Aluminum,1280.0,True,3.0,14.99,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678340_s.gif,815373020803.0
18,4.6,DIGITAL COMMUNICATIO,3.0,True,5678341,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678341_sb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678341_sa.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Silver Aluminum,1280.0,True,3.0,14.99,https://img.bbystatic.com/BestBuy_US/images/products/5678/5678341_s.gif,815373020834.0
19,5.0,ACCESSORIES,12.0,False,5792904,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792904_sb.jpg,Bunker Ring,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792904_sa.jpg,Bunker Ring - Essentials Finger Grip/Kickstand for Mobile Phones - Matt black,3.0,False,3.0,16.99,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792904_s.gif,887362000318.0
20,5.0,ACCESSORIES,12.0,False,5792906,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792906_sb.jpg,Bunker Ring,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792906_sa.jpg,Bunker Ring - Essentials Finger Grip/Kickstand for Mobile Phones - Matt silver,3.0,False,3.0,16.99,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792906_s.gif,887362000325.0
21,5.0,ACCESSORIES,12.0,True,5792909,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792909_sb.jpg,Bunker Ring,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792909_sa.jpg,Bunker Ring - Essentials Finger Grip/Kickstand for Mobile Phones - Matt gold,3.0,False,3.0,16.99,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792909_s.gif,887362000332.0
22,5.0,ACCESSORIES,12.0,False,5792911,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792911_sb.jpg,Bunker Ring,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792911_sa.jpg,Bunker Ring - Essentials Finger Grip/Kickstand for Mobile Phones - Rose gold,3.0,False,3.0,16.99,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792911_s.gif,887362000349.0
23,5.0,ACCESSORIES,12.0,False,5792912,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792912_sb.jpg,Bunker Ring,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792912_sa.jpg,Bunker Ring - Essentials Finger Grip/Kickstand for Mobile Phones - Jet black,3.0,False,3.0,16.99,https://img.bbystatic.com/BestBuy_US/images/products/5792/5792912_s.gif,887362000356.0
24,,DIGITAL COMMUNICATIO,3.0,True,5930806,https://img.bbystatic.com/BestBuy_US/images/products/5930/5930806_sb.jpg,Ztylus,https://img.bbystatic.com/BestBuy_US/images/products/5930/5930806_sa.jpg,Ztylus - Stand / Mount / Hand Grip for Mobile Phones - White,,True,3.0,24.99,https://img.bbystatic.com/BestBuy_US/images/products/5930/5930806_s.gif,641871789788.0
25,4.6,DIGITAL COMMUNICATIO,3.0,True,5944700,https://img.bbystatic.com/BestBuy_US/images/products/5944/5944700_sb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/5944/5944700_sa.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Pikachu,1280.0,True,3.0,14.99,https://img.bbystatic.com/BestBuy_US/images/products/5944/5944700_s.gif,815373025013.0
26,4.6,DIGITAL COMMUNICATIO,3.0,True,5944701,https://img.bbystatic.com/BestBuy_US/images/products/5944/5944701_sb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/5944/5944701_sa.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Squirtle,1280.0,True,3.0,14.99,https://img.bbystatic.com/BestBuy_US/images/products/5944/5944701_s.gif,815373025044.0
27,4.6,DIGITAL COMMUNICATIO,3.0,True,5944702,https://img.bbystatic.com/BestBuy_US/images/products/5944/5944702_sb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/5944/5944702_sa.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Charmander,1280.0,True,3.0,14.99,https://img.bbystatic.com/BestBuy_US/images/products/5944/5944702_s.gif,815373025051.0
28,4.6,DIGITAL COMMUNICATIO,3.0,True,5968900,https://img.bbystatic.com/BestBuy_US/images/products/5968/5968900_rb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/5968/5968900_ra.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Bulbasaur,1280.0,True,3.0,14.99,https://img.bbystatic.com/BestBuy_US/images/products/5968/5968900_r.gif,815373025020.0
29,4.6,DIGITAL COMMUNICATIO,3.0,True,6097201,https://img.bbystatic.com/BestBuy_US/images/products/6097/6097201_rb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/6097/6097201_ra.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Really Mermaid,17683.0,True,3.0,9.99,https://img.bbystatic.com/BestBuy_US/images/products/6097/6097201_r.gif,815373021923.0
30,4.6,DIGITAL COMMUNICATIO,3.0,True,6097202,https://img.bbystatic.com/BestBuy_US/images/products/6097/6097202_rb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/6097/6097202_ra.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Carbonite Weave,1280.0,True,3.0,9.99,https://img.bbystatic.com/BestBuy_US/images/products/6097/6097202_r.gif,815373028441.0
31,4.6,DIGITAL COMMUNICATIO,3.0,True,6097205,https://img.bbystatic.com/BestBuy_US/images/products/6097/6097205_sb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/6097/6097205_sa.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Hibiscus,17683.0,True,3.0,9.99,https://img.bbystatic.com/BestBuy_US/images/products/6097/6097205_s.gif,815373022050.0
32,4.6,DIGITAL COMMUNICATIO,3.0,True,6097300,https://img.bbystatic.com/BestBuy_US/images/products/6097/6097300_rb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/6097/6097300_ra.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Tiffany Snow,17683.0,True,3.0,9.99,https://img.bbystatic.com/BestBuy_US/images/products/6097/6097300_r.gif,815373022913.0
33,4.6,DIGITAL COMMUNICATIO,3.0,True,6229507,https://img.bbystatic.com/BestBuy_US/images/products/6229/6229507_sb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/6229/6229507_sa.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Black/American Flag,17683.0,True,3.0,9.99,https://img.bbystatic.com/BestBuy_US/images/products/6229/6229507_s.gif,815373020780.0
34,2.8,DIGITAL COMMUNICATIO,3.0,True,6238414,https://img.bbystatic.com/BestBuy_US/images/products/6238/6238414_sb.jpg,Bracketron,https://img.bbystatic.com/BestBuy_US/images/products/6238/6238414_sa.jpg,Bracketron - Lux Magnetic Holder for Mobile Phones - Black/Silver,6.0,True,3.0,34.99,https://img.bbystatic.com/BestBuy_US/images/products/6238/6238414_s.gif,874688007435.0
35,2.6,DIGITAL COMMUNICATIO,3.0,True,6238421,https://img.bbystatic.com/BestBuy_US/images/products/6238/6238421_sb.jpg,Bracketron,https://img.bbystatic.com/BestBuy_US/images/products/6238/6238421_sa.jpg,Bracketron - Lux Car Holder for Mobile Phones - Black/Silver,14.0,True,3.0,34.99,https://img.bbystatic.com/BestBuy_US/images/products/6238/6238421_s.gif,874688007411.0
36,2.8,DIGITAL COMMUNICATIO,3.0,True,6238426,https://img.bbystatic.com/BestBuy_US/images/products/6238/6238426_rb.jpg,Bracketron,https://img.bbystatic.com/BestBuy_US/images/products/6238/6238426_ra.jpg,Bracketron - Lux Magnetic Holder for Mobile Phones - Black/Silver,8.0,True,3.0,39.99,https://img.bbystatic.com/BestBuy_US/images/products/6238/6238426_r.gif,874688007442.0
37,,DIGITAL COMMUNICATIO,3.0,False,5624397,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624397_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624397_sa.jpg,Prepaid Phone Service Fee,,False,,4.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624397_s.gif,400056243978.0
38,,DIGITAL COMMUNICATIO,3.0,False,5624398,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624398_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624398_sa.jpg,Prepaid Phone Service Fee,,False,,9.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624398_s.gif,400056243985.0
39,5.0,DIGITAL COMMUNICATIO,3.0,False,5624400,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624400_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624400_sa.jpg,Prepaid Phone Service Fee,1.0,False,,19.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624400_s.gif,400056244005.0
40,,DIGITAL COMMUNICATIO,3.0,False,5624402,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624402_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624402_sa.jpg,Prepaid Phone Service Fee,,False,,49.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624402_s.gif,400056244029.0
41,,DIGITAL COMMUNICATIO,3.0,False,5624404,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624404_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624404_sa.jpg,Prepaid Phone Service Fee,,False,,59.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624404_s.gif,400056244043.0
42,,DIGITAL COMMUNICATIO,3.0,False,5624406,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624406_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624406_sa.jpg,Prepaid Phone Service Fee,,False,,79.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624406_s.gif,400056244067.0
43,,DIGITAL COMMUNICATIO,3.0,False,5624408,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624408_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624408_sa.jpg,Prepaid Phone Service Fee,,False,,99.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624408_s.gif,400056244081.0
44,1.0,DIGITAL COMMUNICATIO,3.0,False,5624409,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624409_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624409_sa.jpg,Prepaid Phone Service Fee,1.0,False,,149.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624409_s.gif,400056244098.0
45,,DIGITAL COMMUNICATIO,3.0,False,3483074,https://img.bbystatic.com/BestBuy_US/images/products/3483/3483074_sb.jpg,HTC,https://img.bbystatic.com/BestBuy_US/images/products/3483/3483074_sa.jpg,HTC - Flip Case for HTC One (E8) Cell Phones - Red,,False,3.0,26.99,https://img.bbystatic.com/BestBuy_US/images/products/3483/3483074_s.gif,821793041984.0
46,3.7,DIGITAL COMMUNICATIO,3.0,False,5200009,https://img.bbystatic.com/BestBuy_US/images/products/5200/5200009_sb.jpg,HTC,https://img.bbystatic.com/BestBuy_US/images/products/5200/5200009_sa.jpg,HTC - Flip Case for HTC One (M8) Cell Phones - Poppy Red,6.0,False,3.0,13.99,https://img.bbystatic.com/BestBuy_US/images/products/5200/5200009_s.gif,821793040659.0
47,3.7,DIGITAL COMMUNICATIO,3.0,False,5200081,https://img.bbystatic.com/BestBuy_US/images/products/5200/5200081_sb.jpg,HTC,https://img.bbystatic.com/BestBuy_US/images/products/5200/5200081_sa.jpg,HTC - Flip Case for HTC One (M8) Cell Phones - Atlantis,6.0,False,3.0,23.99,https://img.bbystatic.com/BestBuy_US/images/products/5200/5200081_s.gif,821793040635.0
48,3.8,DIGITAL COMMUNICATIO,3.0,False,5641313,https://img.bbystatic.com/BestBuy_US/images/products/5641/5641313_sb.jpg,HTC,https://img.bbystatic.com/BestBuy_US/images/products/5641/5641313_sa.jpg,HTC - Case for HTC One (M8) Cell Phones - Translucent,5.0,False,3.0,13.99,https://img.bbystatic.com/BestBuy_US/images/products/5641/5641313_s.gif,821793039080.0
49,4.6,DIGITAL COMMUNICATIO,3.0,True,6115503,https://img.bbystatic.com/BestBuy_US/images/products/6115/6115503_rb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/6115/6115503_ra.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - Batman Icon,1280.0,True,3.0,14.99,https://img.bbystatic.com/BestBuy_US/images/products/6115/6115503_r.gif,815373028649.0
50,4.6,DIGITAL COMMUNICATIO,3.0,True,6115504,https://img.bbystatic.com/BestBuy_US/images/products/6115/6115504_rb.jpg,PopSockets,https://img.bbystatic.com/BestBuy_US/images/products/6115/6115504_ra.jpg,PopSockets - Finger Grip/Kickstand for Mobile Phones - The Flash Icon,1280.0,True,3.0,14.99,https://img.bbystatic.com/BestBuy_US/images/products/6115/6115504_r.gif,815373028625.0
51,,DIGITAL COMMUNICATIO,3.0,False,6177845,https://img.bbystatic.com/BestBuy_US/images/products/6177/6177845_sb.jpg,Cygnett,https://img.bbystatic.com/BestBuy_US/images/products/6177/6177845_sa.jpg,Cygnett - DashView Mini Car Holder for Mobile Phones - Black,,True,3.0,9.99,https://img.bbystatic.com/BestBuy_US/images/products/6177/6177845_s.gif,879144007462.0
52,,DIGITAL COMMUNICATIO,3.0,False,6177849,https://img.bbystatic.com/BestBuy_US/images/products/6177/6177849_sb.jpg,Cygnett,https://img.bbystatic.com/BestBuy_US/images/products/6177/6177849_sa.jpg,Cygnett - DashView Vice Car Holder for Mobile Phones - Black,,True,3.0,19.99,https://img.bbystatic.com/BestBuy_US/images/products/6177/6177849_s.gif,848116011745.0
53,5.0,PHOTO/COMMODITIES,5.0,True,5523832,https://img.bbystatic.com/BestBuy_US/images/products/5523/5523832_sb.jpg,Jasco,https://img.bbystatic.com/BestBuy_US/images/products/5523/5523832_sa.jpg,Jasco - 3.6V NiMH Battery for Cordless Phones,1.0,True,3.0,12.99,https://img.bbystatic.com/BestBuy_US/images/products/5523/5523832_s.gif,30878761581.0
54,4.5,PHOTO/COMMODITIES,5.0,True,5746820,https://img.bbystatic.com/BestBuy_US/images/products/5746/5746820_rb.jpg,JOBY,https://img.bbystatic.com/BestBuy_US/images/products/5746/5746820_ra.jpg,JOBY - Tripod for Mobile Phones - Black,129.0,True,3.0,34.99,https://img.bbystatic.com/BestBuy_US/images/products/5746/5746820_r.gif,817024014919.0
55,4.6,PHOTO/COMMODITIES,5.0,True,5884200,https://img.bbystatic.com/BestBuy_US/images/products/5884/5884200_rb.jpg,JOBY,https://img.bbystatic.com/BestBuy_US/images/products/5884/5884200_ra.jpg,JOBY - Tripod for Mobile Phones - White,16.0,True,3.0,34.99,https://img.bbystatic.com/BestBuy_US/images/products/5884/5884200_r.gif,817024014933.0
56,,DTS,10.0,False,6009004,https://img.bbystatic.com/BestBuy_US/images/products/6009/6009004_sb.jpg,RAM,https://img.bbystatic.com/BestBuy_US/images/products/6009/6009004_sa.jpg,RAM - Holder for Mobile Phones - Black,,False,3.0,57.99,https://img.bbystatic.com/BestBuy_US/images/products/6009/6009004_s.gif,793442953668.0
57,5.0,DIGITAL COMMUNICATIO,3.0,True,1825462,https://img.bbystatic.com/BestBuy_US/images/products/1825/1825462_sb.jpg,HTC,https://img.bbystatic.com/BestBuy_US/images/products/1825/1825462_sa.jpg,HTC - Soft Shell Case for HTC Desire 510 Cell Phones - Warm Black,2.0,False,3.0,14.99,https://img.bbystatic.com/BestBuy_US/images/products/1825/1825462_s.gif,821793042127.0
58,4.6,WARRANTY,7.0,False,3307016,https://img.bbystatic.com/BestBuy_US/images/products/3307/3307016_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/3307/3307016_sa.jpg,1-Year Accidental Geek Squad Protection,212.0,False,,149.99,https://img.bbystatic.com/BestBuy_US/images/products/3307/3307016_s.gif,400033070160.0
59,4.6,WARRANTY,7.0,False,3311045,https://img.bbystatic.com/BestBuy_US/images/products/3311/3311045_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/3311/3311045_sa.jpg,2-Year Accidental Geek Squad Protection,36.0,False,,159.99,https://img.bbystatic.com/BestBuy_US/images/products/3311/3311045_s.gif,400033110453.0
60,,PHOTO/COMMODITIES,5.0,True,9265056,https://img.bbystatic.com/BestBuy_US/images/products/9265/9265056_rb.jpg,Cortelco,https://img.bbystatic.com/BestBuy_US/images/products/9265/9265056_ra.jpg,Cortelco - Itt-2740 Corded Phone - Black,,True,5.0,112.99,https://img.bbystatic.com/BestBuy_US/images/products/9265/9265056_r.gif,48044001874.0
61,4.4,PHOTO/COMMODITIES,5.0,True,9265234,https://img.bbystatic.com/BestBuy_US/images/products/9265/9265234_rb.jpg,Cortelco,https://img.bbystatic.com/BestBuy_US/images/products/9265/9265234_ra.jpg,Cortelco - Itt-2400 ez Touch Corded Phone - White,38.0,True,5.0,26.99,https://img.bbystatic.com/BestBuy_US/images/products/9265/9265234_r.gif,48044240082.0
62,,DIGITAL COMMUNICATIO,3.0,False,5624375,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624375_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624375_sa.jpg,Unlocked Phone Service Fee,,False,,19.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624375_s.gif,400056243756.0
63,,DIGITAL COMMUNICATIO,3.0,False,5624376,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624376_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624376_sa.jpg,Unlocked Phone Service Fee,,False,,24.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624376_s.gif,400056243763.0
64,,DIGITAL COMMUNICATIO,3.0,False,5624378,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624378_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624378_sa.jpg,Unlocked Phone Service Fee,,False,,39.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624378_s.gif,400056243787.0
65,,DIGITAL COMMUNICATIO,3.0,False,5624383,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624383_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624383_sa.jpg,Unlocked Phone Service Fee,,False,,59.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624383_s.gif,400056243831.0
66,,DIGITAL COMMUNICATIO,3.0,False,5624386,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624386_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624386_sa.jpg,Unlocked Phone Service Fee,,False,,79.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624386_s.gif,400056243862.0
67,,DIGITAL COMMUNICATIO,3.0,False,5624389,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624389_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624389_sa.jpg,Unlocked Phone Service Fee,,False,,99.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624389_s.gif,400056243893.0
68,5.0,DIGITAL COMMUNICATIO,3.0,False,5624394,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624394_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624394_sa.jpg,Unlocked Phone Service Fee,1.0,False,,149.99,https://img.bbystatic.com/BestBuy_US/images/products/5624/5624394_s.gif,400056243947.0
69,,WARRANTY,7.0,False,5657180,https://img.bbystatic.com/BestBuy_US/images/products/5657/5657180_sb.jpg,Geek Squad®,https://img.bbystatic.com/BestBuy_US/images/products/5657/5657180_sa.jpg,Unlocked Phone Service Fee,,False,,5.0,https://img.bbystatic.com/BestBuy_US/images/products/5657/5657180_s.gif,400056571804.0
70,3.6,MOBILE AUDIO,11.0,True,5785700,https://img.bbystatic.com/BestBuy_US/images/products/5785/5785700_rb.jpg,Scosche,https://img.bbystatic.com/BestBuy_US/images/products/5785/5785700_ra.jpg,Scosche - Car Holder for Mobile Phones - Black,74.0,True,3.0,14.99,https://img.bbystatic.com/BestBuy_US/images/products/5785/5785700_r.gif,33991052611.0
