customerReviewAverage,customerReviewCount,inStoreAvailability,manufacturer,name,onlineAvailability,regularPrice,salePrice,upc
4.6,10.0,True,Microsoft,"Microsoft - Surface Book 2 - 13.5"" Touch-Screen PixelSense™ Display - Intel Core i7 / 16GB / 1TB dGPU - Silver",True,2999.0,2699.0,889842249187
4.6,40.0,True,ASUS,"ASUS - Flip C302CA 12.5"" Touch-Screen Chromebook - Intel Core m3 - 4GB Memory - 32GB eMMC Flash Memory - Silver Metal, Silver Plastic",True,499.0,449.0,889349934920
4.6,96.0,True,ASUS,"ASUS - ROG GU501GM 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB Hybrid Drive + 128GB SSD - Brushed Black",True,1499.99,1399.99,889349986745
4.6,64.0,True,Acer,"Acer - Spin 11 2-in-1 11.6"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Sparkly Silver",True,349.0,319.0,191114652398
4.6,100.0,True,Dell,"Dell - G7 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 128GB Solid State Drive + 1TB Hard Drive - Licorice Black",True,1199.99,1099.99,884116293378
4.6,132.0,True,Acer,"Acer - Nitro 5 15.6"" Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1050 Ti - 256GB Solid State Drive - Shale Black",True,799.99,729.99,191114667897
4.6,61.0,True,Alienware,"Alienware - 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 256GB Solid State Drive + 1TB Hard Drive - Black",True,1899.99,1699.99,884116293811
4.6,55.0,True,HP,"HP - 2-in-1 12.3"" Touch-Screen Chromebook - Intel Core M - 4GB Memory - 32GB eMMC Flash Memory - HP Matte Finish In Ceramic White And Oxford Blue",True,649.0,649.0,192018937697
4.7,236.0,True,Apple,"Apple - MacBook Pro® - 13.3"" Display - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Space Gray",True,2199.99,2199.99,190198614216
4.7,3.0,True,HP,"HP - ProBook 14"" Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Black",True,899.99,899.99,889894960405
4.7,797.0,True,Apple,"Apple - Macbook® -  12"" Display - Intel Core M5 - 8GB Memory - 512GB Flash Storage - Space Gray",True,1599.99,1119.99,888462687652
4.7,3.0,False,Dell,"Dell - Latitude 15.6"" Laptop - Intel Core i5 - 8GB Memory - 500GB Hard Drive - Black",False,1079.99,1079.99,884116260189
4.7,510.0,True,Microsoft,Microsoft - Surface Laptop – 13.5” Touchscreen - Intel Core i5 – 8GB Memory – 256GB Solid State Drive - Platinum,True,1299.0,999.0,889842170597
4.7,510.0,True,Microsoft,Microsoft - Surface Laptop – 13.5” Touchscreen - Intel Core i5 – 8GB Memory – 256GB Solid State Drive - Cobalt Blue,True,1299.0,999.0,889842170658
4.7,510.0,True,Microsoft,Microsoft - Surface Laptop – 13.5” Touch Screen - Intel Core i5 – 8GB Memory – 256GB Solid State Drive - Burgundy,True,1299.0,999.0,889842170634
4.7,510.0,True,Microsoft,Microsoft - Surface Laptop – 13.5” Touch Screen - Intel Core i5 – 8GB Memory – 256GB Solid State Drive - Graphite Gold,True,1299.0,999.0,889842170610
4.7,3.0,True,HP,"HP - 15.6"" Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Dark Ash Silver, Woven Texture",True,709.99,702.99,190781922322
4.7,11.0,True,Apple,"Apple - MacBook Pro - 13"" Display with Touch Bar - Intel Core i5 - 8GB Memory - 256GB SSD(Latest Model) - Space Gray",True,1799.99,1799.99,190198687319
4.7,15.0,True,Apple,"Apple - MacBook Pro - 15"" Display with Touch Bar - Intel Core i7 - 16GB Memory - AMD Radeon Pro 555X - 256GB SSD (Latest Model) - Silver",True,2399.99,2399.99,190198677273
4.7,3.0,True,Apple,"Apple - MacBook Pro - 15"" Display with Touch Bar - Intel Core i7 - 16GB Memory - AMD Radeon Pro 560X - 512GB SSD (Latest Model) - Silver",True,2799.99,2799.99,190198677280
4.7,11.0,True,Apple,"Apple - MacBook Pro - 13"" Display with Touch Bar - Intel Core i5 - 8GB Memory - 256GB SSD(Latest Model) - Silver",True,1799.99,1799.99,190198687340
4.7,15.0,True,Apple,"Apple - MacBook Pro - 15"" Display with Touch Bar - Intel Core i7 - 16GB Memory - AMD Radeon Pro 555X - 256GB SSD (Latest Model) - Space Gray",True,2399.99,2399.99,190198677242
4.7,3.0,True,Apple,"Apple - MacBook Pro - 15"" Display with Touch Bar - Intel Core i7 - 16GB Memory - AMD Radeon Pro 560X - 512GB SSD (Latest Model) - Space Gray",True,2799.99,2799.99,190198677259
4.7,36.0,True,Google,"Google - Pixelbook 12.3"" Touch-Screen Chromebook - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Silver",True,1199.0,1199.0,842776102287
4.7,102.0,True,Microsoft,"Microsoft - Surface Book 2 - 15"" Touch-Screen PixelSense™ Display - Intel Core i7 / 16GB / 256GB dGPU - Silver",True,2499.0,2499.0,889842247282
4.7,46.0,True,Microsoft,"Microsoft - Surface Book 2 - 15"" Touch-Screen PixelSense™ Display - Intel Core i7 / 16GB / 512GB dGPU - Silver",True,2899.0,2899.0,889842247374
4.7,244.0,True,Microsoft,"Microsoft - Surface Book 2 - 13.5"" Touch-Screen PixelSense™ Display - Intel Core i5 / 8GB / 256GB iGPU - Silver",True,1499.0,1299.0,889842248630
4.7,95.0,True,Microsoft,"Microsoft - Surface Book 2 - 13.5"" Touch-Screen PixelSense™ Display - Intel Core i7 / 16GB / 512GB dGPU - Silver",True,2499.0,2199.0,889842249071
4.7,3.0,True,ASUS,"ASUS - 15.6"" Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce MX150 - 1TB Hard Drive + 256GB Solid State Drive - Gold",True,899.99,899.99,889349848494
4.7,52.0,True,Samsung,"Samsung - Notebook 7 Spin 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Stealth Silver",True,899.99,899.99,887276248875
4.7,53.0,True,Microsoft,"Microsoft - Surface 13.5"" Touch-Screen Laptop - Intel Core m3 - 4GB Memory - 128GB Solid State Drive - Platinum",True,699.0,699.0,889842170559
4.7,212.0,True,HP,"HP - Spectre x360 2-in-1 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB SSD - HP Finish In Dark Ash Silver",True,1599.99,1599.99,192018861916
4.7,87.0,True,Lenovo,"Lenovo - Yoga 730 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Iron Gray",True,849.99,849.99,192330530286
4.7,3.0,True,ASUS,"ASUS - ROG Strix Scar Edition 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 Ti - 1TB SSHD + 128GB SSD - Black",True,1299.99,1299.99,889349993590
4.7,53.0,True,HP,"HP - ENVY x360 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - HP Finish In Natural Silver",True,849.99,749.99,192545202176
4.7,32.0,True,HP,"HP - ENVY x360 2-in-1 13.3"" Touch-Screen Laptop - AMD Ryzen 5 - 8GB Memory - 128GB Solid State Drive - HP Finish In Dark Ash Silver",True,829.99,829.99,192545368520
4.7,66.0,True,HP,"HP - Envy 17.3"" Touch-Screen Laptop - Intel Core i7 - 12GB Memory - NVIDIA GeForce MX150 - 1TB Hard Drive - HP Finish In Natural Silver",True,1149.99,1149.99,192545209380
4.7,43.0,True,HP,"HP - ENVY x360 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 256GB Solid State Drive - HP Finish In Natural Silver",True,969.99,869.99,192545202152
4.7,24.0,True,Acer,"Acer - Nitro 5 15.6"" Laptop - AMD Ryzen 5 - 8GB Memory - AMD Radeon RX 560X - 256GB Solid State Drive - Shale Black",True,719.99,719.99,191114794623
4.8,529.0,True,Apple,"Apple - Macbook® - 12"" Display - Intel Core M3 - 8GB Memory - 256GB Flash Storage (Latest Model) - Space Gray",True,1299.99,1199.99,190198202536
4.8,529.0,False,Apple,"Apple - Macbook® - 12"" Display - Intel Core M3 - 8GB Memory - 256GB Flash Storage (Latest Model) - Silver",False,1299.99,1199.99,190198203373
4.8,529.0,True,Apple,"Apple - Macbook® - 12"" Display - Intel Core M3 - 8GB Memory - 256GB Flash Storage (Latest Model) - Gold",True,1299.99,1199.99,190198204219
4.8,424.0,True,Apple,"Apple - MacBook Air®  - 13.3"" Display - Intel Core i7 - 8GB Memory - 512GB Solid State Drive (Latest Model) - Silver",True,1549.99,1449.99,190198614896
4.8,4747.0,True,Apple,"Apple - MacBook Air®  - 13.3"" Display - Intel Core i5 - 8GB Memory - 128GB Flash Storage (Latest Model) - Silver",True,999.99,899.99,190198462930
4.8,2113.0,True,Apple,"Apple - MacBook Air® (Latest Model) - 13.3"" Display - Intel Core i5 - 8GB Memory - 256GB Flash Storage - Silver",True,1199.99,1099.99,190198463029
4.8,529.0,True,Apple,"Apple - Macbook® - 12"" Display - Intel Core M3 - 8GB Memory - 256GB Flash Storage (Latest Model) - Rose Gold",True,1299.99,1199.99,190198205056
4.8,643.0,False,Apple,"Apple - MacBook Pro® - 13"" Display - Intel Core i5 - 8 GB Memory - 512GB Flash Storage - Silver",True,1999.99,1699.99,190198395924
4.8,1725.0,True,Apple,"Apple - MacBook Pro®  - 13"" Display - Intel Core i5 - 8 GB Memory - 256GB Flash Storage - Space Gray",True,1799.99,1499.99,190198394668
4.8,1075.0,True,Apple,"Apple - MacBook Pro®  - 15"" Display - Intel Core i7 - 16 GB Memory - 256GB Flash Storage - Silver",True,2399.99,1999.99,190198374394
4.8,1075.0,True,Apple,"Apple - MacBook Pro®  - 15"" Display - Intel Core i7 - 16 GB Memory - 256GB Flash Storage - Space Gray",True,2399.99,1999.99,190198373557
4.8,880.0,True,Apple,"Apple - MacBook Pro®  - 15"" Display - Intel Core i7 - 16 GB Memory - 512GB Flash Storage - Space Gray",True,2799.99,2399.99,190198373977
4.8,3463.0,True,Apple,"Apple - MacBook Pro® - 13"" Display - Intel Core i5 - 8 GB Memory - 128GB Flash Storage - Space Gray",True,1299.99,1299.99,190198392985
4.8,1725.0,True,Apple,"Apple - MacBook Pro®  - 13"" Display - Intel Core i5 - 8 GB Memory - 256GB Flash Storage - Silver",True,1799.99,1499.99,190198395504
4.8,3463.0,True,Apple,"Apple - MacBook Pro® - 13"" Display - Intel Core i5 - 8 GB Memory - 128GB Flash Storage - Silver",True,1299.99,1299.99,190198393401
4.8,2720.0,True,Apple,"Apple - MacBook Pro® - 13"" Display - Intel Core i5 - 8 GB Memory - 256GB Flash Storage - Space Gray",True,1499.99,1499.99,190198393821
4.8,880.0,False,Apple,"Apple - MacBook Pro®  - 15"" Display - Intel Core i7 - 16 GB Memory - 512GB Flash Storage - Silver",False,2799.99,2399.99,190198374813
4.8,643.0,True,Apple,"Apple - MacBook Pro®  - 13"" Display - Intel Core i5 - 8 GB Memory - 512GB Flash Storage - Space Gray",True,1999.99,1699.99,190198395085
4.8,6.0,True,ASUS,"ASUS - ROG Strix 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 - 1TB Hard Drive + 256GB SSD - ROG Metallic Black",True,1299.99,1299.99,889349814611
4.8,6.0,True,ASUS,"ASUS - ROG Strix GL503VM 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB+8GB SSHD + 256GB SSD - Dragonscale",True,1599.0,1599.0,889349851913
4.8,6.0,False,ASUS,"ASUS - 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 - 1TB Hard Drive + 256GB Solid State Drive - Star gray",False,1099.99,1099.99,889349838075
4.8,99.0,True,Microsoft,"Microsoft - Surface Book 2 - 13.5"" Touch-Screen PixelSense™ Display - Intel Core i7 / 8GB / 256GB dGPU - Silver",True,1999.0,1699.0,889842248852
4.8,5.0,True,Dell,"Dell - Inspiron 17.3"" Laptop - Intel Core i7 - 16GB Memory - 2TB Hard Drive - Platinum Silver",True,989.99,915.99,884116276708
4.8,99.0,True,Microsoft,"Microsoft - Surface Book 2 2-in-1 13.5"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver",True,1199.0,1099.0,889842283044
4.8,959.0,True,MSI,"MSI - 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 512GB Solid State Drive - Matte Black With Gold Diamond Cut",True,1999.99,1999.99,824142160404
4.8,1023.0,True,MSI,"MSI - 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB Hard Drive + 256GB Solid State Drive - Aluminum Black",True,1599.99,1599.99,824142160107
4.8,13.0,True,HP,"HP - 15.6"" Touch-Screen Laptop - Intel Core i3 - 8GB Memory - 128GB Solid State Drive - HP Finish In Natural Silver",True,499.99,449.99,192545419741
4.8,2720.0,True,Apple,"Apple - MacBook Pro® - 13"" Display - Intel Core i5 - 8 GB Memory - 256GB Flash Storage - Silver",True,1499.99,1399.99,190198394248
4.8,4807.0,True,Apple,"Apple - MacBook® Pro - 15.4"" Display - Intel Core i7 - 16GB Memory - 256GB Flash Storage - Silver",True,1999.99,1649.99,888462101103
4.9,50.0,False,Apple,"Apple - Macbook® - 12"" Display - Intel Core i5 - 8GB Memory - 512GB Flash Storage (Latest Model) - Space Gray",False,1599.99,1499.99,190198202956
4.9,50.0,False,Apple,"Apple - Macbook® - 12"" Display - Intel Core i5 - 8GB Memory - 512GB Flash Storage (Latest Model) - Silver",False,1599.99,1499.99,190198203793
4.9,50.0,False,Apple,"Apple - Macbook® - 12"" Display - Intel Core i5 - 8GB Memory - 512GB Flash Storage (Latest Model) - Gold",False,1599.99,1499.99,190198204639
4.9,62.0,True,Apple,"Apple - MacBook Pro® - 15.4"" Display - Intel Core i7 - 16 GB Memory - 1TB Solid State Drive - Space Gray",False,3399.99,3199.99,190198613516
4.9,50.0,False,Apple,"Apple - Macbook® - 12"" Display - Intel Core i5 - 8GB Memory - 512GB Flash Storage (Latest Model) - Rose Gold",False,1599.99,1499.99,190198205476
4.9,7.0,False,HP,"HP - Pavilion 15.6"" Refurbished Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 256GB Solid State Drive - Mineral Silver, Natural Silver",False,649.99,649.99,191628318889
4.9,21.0,True,Dell,"Dell - Inspiron 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Era Gray",True,829.99,829.99,884116293132
5.0,1.0,True,HP,"HP - ProBook 15.6"" Laptop - Intel Core i5 - 8GB Memory - 500GB Hard Drive - Black",True,1179.99,1117.99,889894967176
5.0,1.0,True,Lenovo,"Lenovo - ThinkPad P50 15.6"" Laptop - Intel Core i7 - 8GB Memory - NVIDIA Quadro M1000M - 500GB Hard Drive - Black",True,1499.99,1391.99,889955802309
5.0,2.0,True,HP,"HP - ProBook 15.6"" Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Black",False,1379.99,1379.99,889894967213
5.0,2.0,True,Lenovo,"Lenovo - ThinkPad 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA Quadro M600M - 500GB Hard Drive - Black",True,1831.99,1831.99,190151081857
5.0,1.0,False,HP,"HP - 13.3"" Chromebook - Intel Core m5 - 8GB Memory - 32GB eMMC Flash Memory - Silver",False,879.0,806.99,889899637661
5.0,1.0,True,HP,"HP - 13.3"" Chromebook - Intel Core m7 - 16GB Memory - 32GB eMMC Flash Memory - Silver",True,1129.99,1028.99,889899637685
5.0,2.0,False,Dell,"Dell - Latitude 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - 250GB Hard Drive - Gray",False,272.99,242.99,812177027465
5.0,1.0,True,Lenovo,"Lenovo - ThinkPad 12.5"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 320GB Hard Drive - Black",False,261.99,261.99,812177027977
5.0,1.0,True,Lenovo,"Lenovo - ThinkPad 14"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 320GB Hard Drive - Black",True,255.99,255.99,812177027854
5.0,1.0,True,Apple,"Apple - Macbook® 12"" Refurbished Laptop - Intel Core M - 8GB Memory - 256GB Solid State Drive - Gold",True,899.99,899.99,741807522578
5.0,1.0,True,Wacom,"Wacom - MobileStudio Pro 13.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Black",True,2499.99,2199.99,753218988041
5.0,2.0,False,Dell,"Dell - Latitude 14"" Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive - Black",False,1846.99,1846.99,884116260318
5.0,3.0,True,Alienware,"Alienware - 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB Hard Drive + 256GB Solid State Drive - Silver",True,1699.99,1615.99,884116255338
5.0,1.0,True,Alienware,"Alienware - 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 512GB Solid State Drive + 1TB Hard Drive - Epic Silver",False,2554.99,2554.99,884116255390
5.0,1.0,True,Lenovo,"Lenovo - 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Onyx black",False,799.99,799.99,191376300921
5.0,2.0,True,HP,"HP - ProBook 15.6"" Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Black",False,879.99,879.99,190781191001
5.0,1.0,False,Acer,"Acer - Predator 17 17.3"" 4K Ultra HD Laptop - Intel Core i7 - 32GB Memory - NVIDIA GeForce GTX 1080 - 512GB SSD + 1TB HDD - Black",False,2999.99,2999.99,191114064283
5.0,1.0,False,Acer,"Acer - Predator 15 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 256GB SSD + 1TB HDD - Black",False,1999.99,1791.99,191114036778
5.0,1.0,True,Dell,"Dell - 11.6"" Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Black",True,269.0,258.99,884116261834
5.0,1.0,True,ASUS,"ASUS - 14"" Laptop - Intel Core i5 - 8GB Memory - 512GB Solid State Drive - Gray",True,999.99,999.99,889349669747
5.0,1.0,True,Lenovo,"Lenovo - 15.6"" Laptop - Intel Core i3 - 4GB Memory - 500GB Hard Drive - Black, black",False,732.99,732.99,191200858345
5.0,3.0,False,Dell,"Dell - Latitude 15.6"" Refurbished Laptop - Intel Core i7 - 8GB Memory - 750GB Hard Drive - Black, white",False,493.99,493.99,825633419315
5.0,1.0,False,HP,"HP - 12.5"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 320GB Hard Drive - Silver",False,218.99,218.99,825633411104
5.0,1.0,True,HP,"HP - 15.6"" Refurbished HP ZBook Laptop - Intel Core i7 - 8GB Memory - 750GB Hard Drive - Black",True,450.99,450.99,825633419513
5.0,1.0,True,Acer,"Acer - 15.6"" Refurbished Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB HDD + 256GB SSD - Black",False,1242.99,1242.99,841631116131
5.0,1.0,True,ASUS,"ASUS - Flip C213SA 2-in-1 11.6"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Dark gray",True,399.0,369.0,889349725436
5.0,2.0,True,ASUS,"ASUS - Zenbook 15.6"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 Ti - 512GB SSD - Matte black",True,1699.99,1594.99,889349783504
5.0,1.0,False,Dell,"Dell - 13.3"" Chromebook - Intel Celeron - 4GB Memory - 32GB Solid State Drive - Black",False,329.0,329.0,884116261995
5.0,1.0,True,MSI,"MSI - GE73VR Raider 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 1TB HDD + 2 x 512GB SSD - Aluminum Black",True,2399.99,2399.99,824142150474
5.0,1.0,True,ASUS,"ASUS - Flip C302CA 2-in-1 12.5"" Touch-Screen Chromebook - Intel Core m5 - 4GB Memory - 64GB eMMC Flash Memory - Silver",True,649.0,610.99,889349725450
5.0,1.0,True,ASUS,"ASUS - VivoBook 15 X542BA 15.6"" Laptop - AMD A9-Series - 8GB Memory - 1TB Hard Drive - Dark Gray/Silver",False,429.99,429.99,889349791769
5.0,2.0,True,ASUS,"ASUS - ASUSPRO 14"" Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Magnesium Gray",True,1299.99,1299.99,889349751084
5.0,1.0,True,ASUS,"ASUS - VivoBook Flip TP510UA 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 1TB Hard Drive - Star Gray",True,899.99,842.99,889349842577
5.0,2.0,True,ASUS,"ASUS - ROG Strix GL702ZC 17.3"" Laptop - AMD Ryzen 7 - 16GB Memory - AMD Radeon RX 580 - 1TB Hard Drive + 256GB SSD - Metallic Black",True,1499.99,1499.99,889349830208
5.0,1.0,False,Acer,"Acer - 15.6"" Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1050 - 256GB Solid State Drive - Black",False,799.99,799.99,191114273364
5.0,1.0,False,Dell,"Dell - Latitude 14"" Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Black",False,1715.99,1715.99,884116279365
5.0,2.0,True,HP,"HP - 2-in-1 11.6"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 16GB eMMC Flash Memory - Snow white",True,299.0,299.0,191628845316
5.0,2.0,True,HP,"HP - 2-in-1 11.6"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 16GB eMMC Flash Memory - Smoke gray",True,299.0,299.0,191628834051
5.0,1.0,False,Dell,"Dell - 15.6"" Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1060 - 1TB Hard Drive + 128GB Solid State Drive - Black",False,1099.99,1099.99,884116276241
5.0,1.0,True,Dell,"Dell - Inspiron 13.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Platinum Silver",True,1149.99,1149.99,884116275749
5.0,2.0,True,Dell,"Dell - Inspiron 15.6"" Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive + 128GB Solid State Drive - Platinum Silver",True,929.99,879.99,884116276371
5.0,1.0,True,Acer,"Acer - Refurbished One 10 - 10.1"" - Tablet - 32GB - With Keyboard - Shale black",False,155.99,155.99,841631120244
5.0,1.0,True,Apple,"Apple - MacBook Air 13.3"" Refurbished Laptop - Intel Core i5 - 4GB Memory - 128GB Solid State Drive - Silver",False,649.99,649.99,643907579868
5.0,1.0,True,Razer,"Razer - Blade Stealth 13.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive - Black",True,1499.99,1399.99,814855026098
5.0,1.0,True,Lenovo,"Lenovo - 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 1TB Hard Drive + 512GB Solid State Drive - Black",True,2697.99,2474.99,191376732432
5.0,1.0,True,ASUS,"ASUS - 15.6"" Laptop - Intel Core i7 - 8GB Memory - 1TB Hard Drive + 128GB Solid State Drive - Metal Gold",False,799.99,799.99,889349896570
5.0,3.0,False,MSI,"MSI - GL Series 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 - 1TB HDD + 128GB SSD",False,1099.99,1099.99,824142153703
5.0,3.0,True,Acer,"Acer - 15.6"" Refurbished Chromebook - Intel Celeron - 2GB Memory - 16GB eMMC Flash Memory - Granite Gray",True,177.0,152.0,841631122903
5.0,1.0,True,Acer,"Acer - Spin 5 2-in-1 13.3"" Refurbished Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Steel Gray",True,654.99,550.99,841631121906
5.0,1.0,True,Acer,"Acer - Swift 3 14"" Refurbished Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce MX150 - 256GB Solid State Drive - Sparkly Silver",True,724.99,724.99,841631121371
5.0,1.0,True,Acer,"Acer - 17.3"" Refurbished Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 1TB HDD + 256GB SSD - Black",True,1499.99,1360.99,841631118784
5.0,1.0,True,ASUS,"ASUS - VivoBook Flip 14 TP410UA 2-in-1 14"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 1TB + 8GB Hybrid Hard Drive - Star Gray",True,849.99,807.99,889349932636
5.0,3.0,True,Acer,"Acer - Aspire 5 15.6"" Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Obsidian Black",True,599.99,599.99,191114485613
5.0,1.0,True,HP,"HP - 14"" Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - HP Finish In Chalkboard Gray",True,299.99,259.99,192018721944
5.0,1.0,True,HP,"HP - 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1080 - 1TB Hard Drive + 256GB Solid State Drive - Shadow Black, Aluminum Cover Finish",True,2399.99,2323.99,192018001305
5.0,1.0,True,Dell,"Dell - XPS 13.3"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Silver With Black Carbon Fiber Palm Rest",False,1851.99,1629.99,884116277392
5.0,1.0,False,Lenovo,"Lenovo - 330-17AST 17.3"" Laptop - AMD A6-Series - 4GB Memory - 1TB Hard Drive - Platinum Gray",False,449.99,449.99,192330691888
5.0,1.0,True,Lenovo,"Lenovo - Legion Y530 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 Ti - 1TB Hard Drive - Black",True,1029.99,949.99,192330691857
5.0,2.0,True,ASUS,"ASUS - ZenBook Flip 2-in-1 14"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Slate Gray",True,899.99,858.99,889349940495
5.0,3.0,True,ASUS,"ASUS - VivoBook 14"" Laptop - 8GB Memory - 256GB Solid State Drive - Chocolate Black/Gold",True,499.99,464.99,889349917176
5.0,1.0,False,ASUS,"ASUS - ZenBook Flip 2-in-1 14"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX150 - 512GB SSD - Slate Gray",False,1299.99,1299.99,889349956298
5.0,2.0,True,Dell,"Dell - Inspiron 17.3"" Laptop - Intel Core i7 - 8GB Memory - 2TB Hard Drive - Platinum Silver",True,819.99,808.99,884116277293
5.0,3.0,True,Alienware,"Alienware - 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB Hard Drive + 128GB Solid State Drive - Black",True,1599.99,1399.99,884116293682
5.0,1.0,True,MSI,"MSI - 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 2TB Hard Drive + 256GB Solid State Drive - Aluminum Black",True,1999.99,1999.99,824142160565
5.0,1.0,True,Dell,"Dell - Inspiron 15.6"" Touch-Screen Laptop - AMD Ryzen 5 - 8GB Memory - 1TB Hard Drive - Platinum Silver",True,529.99,529.99,884116294214
5.0,2.0,True,Samsung,"Samsung - 11.6"" Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Night Charcoal",True,259.0,259.0,887276269436
5.0,2.0,True,HP,"HP - 17.3"" Touch-Screen Laptop - Intel Core i3 - 8GB Memory - 1TB Hard Drive - HP Finish In Jet Black With A Maglia Pattern",True,619.99,599.99,192545210690
5.0,1.0,True,HP,"HP - 14"" Laptop - AMD E2-Series - 4GB Memory - AMD Radeon R2 - 500GB Hard Drive - HP Finish In Jet Black With A Maglia Texture",True,299.99,299.99,192545207768
